"country_name","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","country_name-2","iso_code-2","Indicator Name","Indicator Code","2019","2020"
"Czechia","CZE","2021-01-31",279105,239396,39709,1837,10158,2.61,2.24,0.37,"Czech Republic","CZE","GDP (current US$)","NY.GDP.MKTP.CD",250681000000,0
"Czechia","CZE","2021-01-30",277268,238697,38571,1796,10339,2.59,2.23,0.36,"Czech Republic","CZE","GDP (current US$)","NY.GDP.MKTP.CD",250681000000,0
"Czechia","CZE","2021-01-29",275472,237982,37490,13952,10672,2.57,2.22,0.35,"Czech Republic","CZE","GDP (current US$)","NY.GDP.MKTP.CD",250681000000,0
"Czechia","CZE","2021-01-28",261520,231807,29713,13111,10931,2.44,2.16,0.28,"Czech Republic","CZE","GDP (current US$)","NY.GDP.MKTP.CD",250681000000,0
"Czechia","CZE","2021-01-27",248409,224779,23630,13429,11515,2.32,2.1,0.22,"Czech Republic","CZE","GDP (current US$)","NY.GDP.MKTP.CD",250681000000,0
"Czechia","CZE","2021-01-26",234980,215836,19144,14438,11907,2.19,2.02,0.18,"Czech Republic","CZE","GDP (current US$)","NY.GDP.MKTP.CD",250681000000,0
"Czechia","CZE","2021-01-25",220542,205356,15186,12545,12004,2.06,1.92,0.14,"Czech Republic","CZE","GDP (current US$)","NY.GDP.MKTP.CD",250681000000,0
"Czechia","CZE","2021-01-24",207997,195753,12244,3101,12249,1.94,1.83,0.11,"Czech Republic","CZE","GDP (current US$)","NY.GDP.MKTP.CD",250681000000,0
"Czechia","CZE","2021-01-23",204896,193513,11383,4127,12268,1.91,1.81,0.11,"Czech Republic","CZE","GDP (current US$)","NY.GDP.MKTP.CD",250681000000,0
"Czechia","CZE","2021-01-22",200769,190251,10518,15763,12161,1.87,1.78,0.1,"Czech Republic","CZE","GDP (current US$)","NY.GDP.MKTP.CD",250681000000,0
"Czechia","CZE","2021-01-21",185006,175524,9482,17202,11900,1.73,1.64,0.09,"Czech Republic","CZE","GDP (current US$)","NY.GDP.MKTP.CD",250681000000,0
"Czechia","CZE","2021-01-20",167804,160045,7759,16171,11612,1.57,1.49,0.07,"Czech Republic","CZE","GDP (current US$)","NY.GDP.MKTP.CD",250681000000,0
"Czechia","CZE","2021-01-19",151633,146496,5137,15120,11231,1.42,1.37,0.05,"Czech Republic","CZE","GDP (current US$)","NY.GDP.MKTP.CD",250681000000,0
"Czechia","CZE","2021-01-18",136513,134076,2437,14260,10985,1.27,1.25,0.02,"Czech Republic","CZE","GDP (current US$)","NY.GDP.MKTP.CD",250681000000,0
"Czechia","CZE","2021-01-17",122253,121619,634,3230,10347,1.14,1.14,0.01,"Czech Republic","CZE","GDP (current US$)","NY.GDP.MKTP.CD",250681000000,0
"Germany","DEU","2021-03-19",10473852,7227867,3245985,200994,198906,12.5,8.63,3.87,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-18",10272858,7098643,3174215,187475,212743,12.26,8.47,3.79,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-17",10085383,6984209,3101174,195615,226960,12.04,8.34,3.7,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-16",9889768,6865155,3024613,176533,238771,11.8,8.19,3.61,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-15",9713235,6754499,2958736,231849,248915,11.59,8.06,3.53,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-14",9481386,6579751,2901635,164699,248875,11.32,7.85,3.46,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-13",9316687,6450294,2866393,235176,246517,11.12,7.7,3.42,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-12",9081511,6263355,2818156,297852,240625,10.84,7.48,3.36,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-11",8783659,6034873,2748786,286993,233958,10.48,7.2,3.28,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-10",8496666,5810764,2685902,278295,227190,10.14,6.94,3.21,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-09",8218371,5599993,2618378,247539,221833,9.81,6.68,3.13,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-08",7970832,5407500,2563332,231570,217483,9.51,6.45,3.06,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-07",7739262,5229222,2510040,148191,211787,9.24,6.24,3,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-06",7591071,5115575,2475496,193934,206891,9.06,6.11,2.95,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-05",7397137,4968894,2428243,251182,200159,8.83,5.93,2.9,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-04",7145955,4781089,2364866,239618,192236,8.53,5.71,2.82,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-03",6906337,4604207,2302130,240795,183740,8.24,5.5,2.75,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-02",6665542,4430680,2234862,217090,174356,7.96,5.29,2.67,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-03-01",6448452,4269268,2179184,191702,166259,7.7,5.1,2.6,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-28",6256750,4127822,2128928,113915,160623,7.47,4.93,2.54,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-27",6142835,4041909,2100926,146813,156572,7.33,4.82,2.51,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-26",5996022,3933958,2062064,195718,151697,7.16,4.7,2.46,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-25",5800304,3797084,2003220,180150,145284,6.92,4.53,2.39,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-24",5620154,3669605,1950549,175104,140439,6.71,4.38,2.33,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-23",5445050,3552488,1892562,160409,136789,6.5,4.24,2.26,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-22",5284641,3447874,1836767,152249,133358,6.31,4.12,2.19,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-21",5132392,3348600,1783792,85560,129736,6.13,4,2.13,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-20",5046832,3291978,1754854,112688,127054,6.02,3.93,2.09,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-19",4934144,3216957,1717187,150829,126725,5.89,3.84,2.05,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-18",4783315,3119631,1663684,146231,127877,5.71,3.72,1.99,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-17",4637084,3025912,1611172,149557,127567,5.53,3.61,1.92,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-16",4487527,2931117,1556410,136394,127713,5.36,3.5,1.86,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-15",4351133,2849512,1501621,126891,126073,5.19,3.4,1.79,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-14",4224242,2778662,1445580,66786,123156,5.04,3.32,1.73,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-13",4157456,2738860,1418596,110387,122193,4.96,3.27,1.69,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-12",4047069,2675186,1371883,158895,121374,4.83,3.19,1.64,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-11",3888174,2594863,1293311,144060,117788,4.64,3.1,1.54,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-10",3744114,2523373,1220741,150579,116625,4.47,3.01,1.46,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-09",3593535,2448056,1145479,124913,115582,4.29,2.92,1.37,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-08",3468622,2388344,1080278,106470,115977,4.14,2.85,1.29,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-07",3362152,2333493,1028659,60050,117332,4.01,2.79,1.23,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-06",3302102,2299985,1002117,104651,117712,3.94,2.75,1.2,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-05",3197451,2250717,946734,133793,115358,3.82,2.69,1.13,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-04",3063658,2190799,872859,135916,111933,3.66,2.61,1.04,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-03",2927742,2127621,800121,143279,106900,3.49,2.54,0.95,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-02",2784463,2069524,714939,127682,102650,3.32,2.47,0.85,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-02-01",2656781,2011597,645184,115954,99094,3.17,2.4,0.77,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-31",2540827,1961505,579322,62708,96522,3.03,2.34,0.69,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-30",2478119,1930180,547939,88176,97035,2.96,2.3,0.65,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-29",2389943,1890591,499352,109815,97730,2.85,2.26,0.6,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-28",2280128,1834531,445597,100689,98556,2.72,2.19,0.53,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-27",2179439,1782783,396656,113528,97904,2.6,2.13,0.47,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-26",2065911,1728726,337185,102787,100106,2.47,2.06,0.4,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-25",1963124,1675538,287586,97953,99050,2.34,2,0.34,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-24",1865171,1617348,247823,66300,95693,2.23,1.93,0.3,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-23",1798871,1579136,219735,93036,92600,2.15,1.88,0.26,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-22",1705835,1530096,175739,115599,87466,2.04,1.83,0.21,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-21",1590236,1445853,144383,96128,84213,1.9,1.73,0.17,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-20",1494108,1385160,108948,128938,84798,1.78,1.65,0.13,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-19",1365170,1306876,58294,95395,80532,1.63,1.56,0.07,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-18",1269775,1238710,31065,74457,78630,1.52,1.48,0.04,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-17",1195318,1180625,14693,44650,77381,1.43,1.41,0.02,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-16",1150668,1149729,939,57097,75757,1.37,1.37,0,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-15",1093571,1093029,542,92825,75788,1.31,1.3,0,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Germany","DEU","2021-01-14",1000746,1000632,114,100221,71163,1.19,1.19,0,"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",3861120000000,0
"Denmark","DNK","2021-03-19",935185,628897,306288,19303,15861,16.15,10.86,5.29,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-18",915882,621395,294487,21610,15109,15.81,10.73,5.08,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-17",894272,606863,287409,19848,13831,15.44,10.48,4.96,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-16",874424,596158,278266,16276,13763,15.1,10.29,4.8,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-15",858148,589360,268788,12808,14034,14.82,10.18,4.64,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-14",845340,586511,258829,10669,14496,14.59,10.13,4.47,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-13",834671,585273,249398,10512,15319,14.41,10.1,4.31,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-12",824159,580736,243423,14041,16479,14.23,10.03,4.2,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-11",810118,577351,232767,12666,17659,13.99,9.97,4.02,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-10",797452,572729,224723,19366,18598,13.77,9.89,3.88,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-09",778086,560647,217439,18177,17833,13.43,9.68,3.75,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-08",759909,549712,210197,16039,17805,13.12,9.49,3.63,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-07",743870,540119,203751,16430,18484,12.84,9.32,3.52,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-06",727440,528047,199393,18637,17909,12.56,9.12,3.44,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-05",708803,513419,195384,22299,16411,12.24,8.86,3.37,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-04",686504,496781,189723,19235,18505,11.85,8.58,3.28,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-03",667269,479359,187910,14017,17914,11.52,8.28,3.24,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-02",653252,466362,186890,17981,18149,11.28,8.05,3.23,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-03-01",635271,449677,185594,20788,17919,10.97,7.76,3.2,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-28",614483,429942,184541,12404,17038,10.61,7.42,3.19,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-27",602079,418972,183107,8153,16861,10.39,7.23,3.16,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-26",593926,412311,181615,36957,17284,10.25,7.12,3.14,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-25",556969,376347,180622,15095,14132,9.62,6.5,3.12,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-24",541874,361887,179987,15666,13659,9.36,6.25,3.11,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-23",526208,348185,178023,16372,12982,9.08,6.01,3.07,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-22",509836,333762,176074,14621,12723,8.8,5.76,3.04,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-21",495215,320223,174992,11164,13063,8.55,5.53,3.02,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-20",484051,309407,174644,11110,12450,8.36,5.34,3.02,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-19",472941,298875,174066,14895,11938,8.17,5.16,3.01,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-18",458046,284946,173100,11782,12618,7.91,4.92,2.99,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-17",446264,273466,172798,10928,12094,7.7,4.72,2.98,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-16",435336,262969,172367,14560,11561,7.52,4.54,2.98,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-15",420776,249735,171041,17005,10690,7.26,4.31,2.95,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-14",403771,235863,167908,6867,9632,6.97,4.07,2.9,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-13",396904,229624,167280,7528,9442,6.85,3.96,2.89,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-12",389376,223072,166304,19655,9480,6.72,3.85,2.87,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-11",369721,211026,158695,8118,8822,6.38,3.64,2.74,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-10",361603,205361,156242,7195,9426,6.24,3.55,2.7,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-09",354408,202079,152329,8465,9501,6.12,3.49,2.63,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-08",345943,198522,147421,9595,9015,5.97,3.43,2.55,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-07",336348,195970,140378,5541,8873,5.81,3.38,2.42,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-06",330807,194058,136749,7793,10013,5.71,3.35,2.36,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-05",323014,193020,129994,15044,10922,5.58,3.33,2.24,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-04",307970,191434,116536,12347,11547,5.32,3.31,2.01,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-03",295623,189996,105627,7725,10974,5.1,3.28,1.82,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-02",287898,188456,99442,5057,10522,4.97,3.25,1.72,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-02-01",282841,186417,96424,8602,10079,4.88,3.22,1.66,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-31",274239,185666,88573,13520,9237,4.73,3.21,1.53,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-30",260719,184421,76298,14159,8324,4.5,3.18,1.32,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-29",246560,183197,63363,19419,7433,4.26,3.16,1.09,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-28",227141,182064,45077,8337,5558,3.92,3.14,0.78,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-27",218804,181827,36977,4561,4919,3.78,3.14,0.64,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-26",214243,181621,32622,1952,4751,3.7,3.14,0.56,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-25",212291,181408,30883,2711,5123,3.67,3.13,0.53,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-24",209580,181144,28436,7131,5591,3.62,3.13,0.49,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-23",202449,180528,21921,7917,5033,3.5,3.12,0.38,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-22",194532,179748,14784,6297,4560,3.36,3.1,0.26,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-21",188235,179082,9153,3862,5826,3.25,3.09,0.16,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-20",184373,177564,6809,3385,7826,3.18,3.07,0.12,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-19",180988,176060,4928,4557,9156,3.12,3.04,0.09,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-18",176431,173589,2842,5988,8571,3.05,3,0.05,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-17",170443,169724,719,3226,7810,2.94,2.93,0.01,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-16",167217,167205,12,4605,7465,2.89,2.89,0,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Denmark","DNK","2021-01-15",162612,162607,5,15159,7078,2.81,2.81,0,"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",350104000000,0
"Ecuador","ECU","2021-03-13",139359,119222,20137,16183,9586,0.79,0.68,0.11,"Ecuador","ECU","GDP (current US$)","NY.GDP.MKTP.CD",107436000000,0
"Ecuador","ECU","2021-03-12",123176,116948,6228,27261,7433,0.7,0.66,0.04,"Ecuador","ECU","GDP (current US$)","NY.GDP.MKTP.CD",107436000000,0
