country_name,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Mexico,MEX,2021-02-05,700316.0,636070.0,64246.0,5228.0,5443.0,0.54,0.49,0.05
Mexico,MEX,2021-02-06,710198.0,637098.0,73100.0,9882.0,5699.0,0.55,0.49,0.06
Mexico,MEX,2021-02-07,713517.0,637681.0,75836.0,3319.0,5741.0,0.55,0.49,0.06
Mexico,MEX,2021-02-08,717820.0,638391.0,79429.0,4303.0,6088.0,0.56,0.5,0.06
Mexico,MEX,2021-02-09,724347.0,640129.0,84218.0,6527.0,6687.0,0.56,0.5,0.07
Mexico,MEX,2021-02-10,724707.0,640115.0,84592.0,360.0,5444.0,0.56,0.5,0.07
Mexico,MEX,2021-02-11,725447.0,640115.0,85332.0,740.0,4337.0,0.56,0.5,0.07
Mexico,MEX,2021-02-12,726002.0,640115.0,85887.0,555.0,3669.0,0.56,0.5,0.07
Mexico,MEX,2021-02-13,726313.0,640125.0,86188.0,311.0,2302.0,0.56,0.5,0.07
Mexico,MEX,2021-02-16,915383.0,829185.0,86198.0,165701.0,27291.0,0.71,0.64,0.07
Mexico,MEX,2021-02-17,1058139.0,958473.0,99666.0,142756.0,47633.0,0.82,0.74,0.08
Mexico,MEX,2021-02-19,1574158.0,1155227.0,418931.0,256103.0,121165.0,1.22,0.9,0.32
Mexico,MEX,2021-02-20,1656304.0,1210886.0,445418.0,82146.0,132856.0,1.28,0.94,0.35
Mexico,MEX,2021-02-21,1689158.0,1236103.0,453055.0,32854.0,135880.0,1.31,0.96,0.35
Mexico,MEX,2021-02-22,1733404.0,1277187.0,456217.0,44246.0,140532.0,1.34,0.99,0.35
Mexico,MEX,2021-02-23,1801156.0,1336854.0,464302.0,67752.0,126539.0,1.4,1.04,0.36
Mexico,MEX,2021-02-24,1900784.0,1425395.0,475389.0,99628.0,120378.0,1.47,1.11,0.37
Mexico,MEX,2021-02-25,2088813.0,1562401.0,526412.0,188029.0,110108.0,1.62,1.21,0.41
Mexico,MEX,2021-02-26,2271032.0,1708721.0,562311.0,182219.0,99553.0,1.76,1.33,0.44
Mexico,MEX,2021-02-27,2383411.0,1818034.0,565377.0,112379.0,103872.0,1.85,1.41,0.44
Mexico,MEX,2021-02-28,2455095.0,1889672.0,565423.0,71684.0,109420.0,1.9,1.47,0.44
Mexico,MEX,2021-03-01,2526863.0,1959525.0,567338.0,71768.0,113351.0,1.96,1.52,0.44
Mexico,MEX,2021-03-02,2583435.0,2012853.0,570582.0,56572.0,111754.0,2.0,1.56,0.44
Mexico,MEX,2021-03-03,2633580.0,2043941.0,589639.0,50145.0,104685.0,2.04,1.59,0.46
Mexico,MEX,2021-03-05,2731900.0,2128766.0,603134.0,55865.0,65838.0,2.12,1.65,0.47
Mexico,MEX,2021-03-06,2765805.0,2162358.0,603447.0,33905.0,54628.0,2.15,1.68,0.47
Mexico,MEX,2021-03-08,2849630.0,2245291.0,604339.0,56524.0,46110.0,2.21,1.74,0.47
Mexico,MEX,2021-03-09,3100868.0,2495067.0,605801.0,251238.0,73919.0,2.41,1.94,0.47
Mexico,MEX,2021-03-10,3488000.0,2882000.0,606000.0,387132.0,122060.0,2.71,2.24,0.47
Mexico,MEX,2021-03-12,4005131.0,3395671.0,609460.0,205131.0,181890.0,3.11,2.63,0.47
Mexico,MEX,2021-03-13,4214294.0,3604420.0,609874.0,209163.0,206927.0,3.27,2.8,0.47
Mexico,MEX,2021-03-14,4339926.0,3730045.0,609881.0,125632.0,220974.0,3.37,2.89,0.47
Mexico,MEX,2021-03-15,4404608.0,3794719.0,609889.0,64682.0,222140.0,3.42,2.94,0.47
Mexico,MEX,2021-03-17,4737622.0,4110741.0,626881.0,206838.0,178517.0,3.67,3.19,0.49
Mexico,MEX,2021-03-18,4947522.0,4300720.0,646802.0,209900.0,163932.0,3.84,3.34,0.5
Mexico,MEX,2021-03-20,5459014.0,4763347.0,695667.0,272263.0,177817.0,4.23,3.69,0.54
Montenegro,MNE,2021-03-19,6849.0,6517.0,332.0,764.0,496.0,1.09,1.04,0.05
Montenegro,MNE,2021-03-20,7298.0,6837.0,461.0,449.0,531.0,1.16,1.09,0.07
Morocco,MAR,2021-02-19,2362150.0,2357283.0,4867.0,129027.0,178578.0,6.4,6.39,0.01
Morocco,MAR,2021-02-20,2461192.0,2447716.0,13476.0,99042.0,153236.0,6.67,6.63,0.04
Morocco,MAR,2021-02-23,2667091.0,2635859.0,31232.0,91407.0,108989.0,7.23,7.14,0.08
Morocco,MAR,2021-02-24,2948945.0,2911635.0,37310.0,281854.0,123990.0,7.99,7.89,0.1
Morocco,MAR,2021-02-25,3204105.0,3160479.0,43626.0,255160.0,138712.0,8.68,8.56,0.12
Morocco,MAR,2021-02-26,3424295.0,3327858.0,96437.0,220190.0,151735.0,9.28,9.02,0.26
Morocco,MAR,2021-02-27,3597903.0,3435997.0,161906.0,173608.0,162387.0,9.75,9.31,0.44
Morocco,MAR,2021-03-02,3951325.0,3657468.0,293857.0,149675.0,183462.0,10.71,9.91,0.8
Morocco,MAR,2021-03-03,4105862.0,3745173.0,360689.0,154537.0,165274.0,11.12,10.15,0.98
Morocco,MAR,2021-03-04,4233129.0,3820097.0,413032.0,127267.0,147003.0,11.47,10.35,1.12
Morocco,MAR,2021-03-05,4377629.0,3877687.0,499942.0,144500.0,136191.0,11.86,10.51,1.35
Morocco,MAR,2021-03-06,4492557.0,3913615.0,578942.0,114928.0,127808.0,12.17,10.6,1.57
Morocco,MAR,2021-03-09,4734200.0,4017087.0,717113.0,120908.0,111839.0,12.83,10.88,1.94
Morocco,MAR,2021-03-10,4934283.0,4080009.0,854274.0,200083.0,118346.0,13.37,11.05,2.31
Morocco,MAR,2021-03-11,5102685.0,4130606.0,972079.0,168402.0,124222.0,13.82,11.19,2.63
Morocco,MAR,2021-03-12,5394092.0,4169133.0,1224959.0,291407.0,145209.0,14.61,11.3,3.32
Morocco,MAR,2021-03-13,5682508.0,4210770.0,1471738.0,288416.0,169993.0,15.4,11.41,3.99
Morocco,MAR,2021-03-16,6197382.0,4236386.0,1960996.0,204599.0,209026.0,16.79,11.48,5.31
Morocco,MAR,2021-03-17,6360732.0,4244651.0,2116081.0,163350.0,203778.0,17.23,11.5,5.73
Morocco,MAR,2021-03-20,6687548.0,4264168.0,2423380.0,76387.0,143577.0,18.12,11.55,6.57
Northern Ireland,OWID_NIR,2021-01-11,99475.0,84187.0,15288.0,7521.0,7197.0,5.25,4.45,0.81
Northern Ireland,OWID_NIR,2021-01-12,109257.0,91417.0,17840.0,9782.0,7574.0,5.77,4.83,0.94
Northern Ireland,OWID_NIR,2021-01-13,121711.0,102701.0,19010.0,12454.0,8332.0,6.43,5.42,1.0
Northern Ireland,OWID_NIR,2021-01-14,133831.0,114567.0,19264.0,12120.0,9044.0,7.07,6.05,1.02
Northern Ireland,OWID_NIR,2021-01-15,137380.0,117906.0,19474.0,3549.0,8530.0,7.25,6.23,1.03
Northern Ireland,OWID_NIR,2021-01-16,140561.0,120387.0,20174.0,3181.0,7964.0,7.42,6.36,1.07
Northern Ireland,OWID_NIR,2021-01-17,146733.0,125717.0,21016.0,6172.0,7826.0,7.75,6.64,1.11
Northern Ireland,OWID_NIR,2021-01-18,154436.0,132857.0,21579.0,7703.0,7852.0,8.16,7.02,1.14
Northern Ireland,OWID_NIR,2021-01-19,160396.0,138436.0,21960.0,5960.0,7306.0,8.47,7.31,1.16
Northern Ireland,OWID_NIR,2021-01-20,166538.0,144212.0,22326.0,6142.0,6404.0,8.79,7.62,1.18
Northern Ireland,OWID_NIR,2021-01-21,173549.0,151039.0,22510.0,7011.0,5674.0,9.16,7.98,1.19
Northern Ireland,OWID_NIR,2021-01-22,177026.0,154366.0,22660.0,3477.0,5664.0,9.35,8.15,1.2
Northern Ireland,OWID_NIR,2021-01-23,178331.0,155644.0,22687.0,1305.0,5396.0,9.42,8.22,1.2
Northern Ireland,OWID_NIR,2021-01-24,182355.0,159642.0,22713.0,4024.0,5089.0,9.63,8.43,1.2
Northern Ireland,OWID_NIR,2021-01-25,186112.0,163317.0,22795.0,3757.0,4525.0,9.83,8.62,1.2
Northern Ireland,OWID_NIR,2021-01-26,191050.0,168140.0,22910.0,4938.0,4379.0,10.09,8.88,1.21
Northern Ireland,OWID_NIR,2021-01-27,199211.0,175284.0,23927.0,8161.0,4668.0,10.52,9.26,1.26
Northern Ireland,OWID_NIR,2021-01-28,220201.0,196131.0,24070.0,20990.0,6665.0,11.63,10.36,1.27
Northern Ireland,OWID_NIR,2021-01-29,228211.0,204065.0,24146.0,8010.0,7312.0,12.05,10.78,1.28
Northern Ireland,OWID_NIR,2021-01-30,238924.0,214601.0,24323.0,10713.0,8656.0,12.62,11.33,1.28
Northern Ireland,OWID_NIR,2021-01-31,246421.0,221809.0,24612.0,7497.0,9152.0,13.01,11.71,1.3
Northern Ireland,OWID_NIR,2021-02-01,258311.0,233429.0,24882.0,11890.0,10314.0,13.64,12.33,1.31
Northern Ireland,OWID_NIR,2021-02-02,271826.0,246671.0,25155.0,13515.0,11539.0,14.35,13.03,1.33
Northern Ireland,OWID_NIR,2021-02-03,289274.0,263735.0,25539.0,17448.0,12866.0,15.28,13.93,1.35
Northern Ireland,OWID_NIR,2021-02-04,301279.0,275232.0,26047.0,12005.0,11583.0,15.91,14.53,1.38
Northern Ireland,OWID_NIR,2021-02-05,316420.0,289889.0,26531.0,15141.0,12601.0,16.71,15.31,1.4
Northern Ireland,OWID_NIR,2021-02-06,323122.0,295915.0,27207.0,6702.0,12028.0,17.06,15.63,1.44
Northern Ireland,OWID_NIR,2021-02-07,330941.0,303478.0,27463.0,7819.0,12074.0,17.48,16.03,1.45
Northern Ireland,OWID_NIR,2021-02-08,345195.0,317606.0,27589.0,14254.0,12412.0,18.23,16.77,1.46
Northern Ireland,OWID_NIR,2021-02-09,361430.0,333658.0,27772.0,16235.0,12801.0,19.09,17.62,1.47
Northern Ireland,OWID_NIR,2021-02-10,381894.0,353757.0,28137.0,20464.0,13231.0,20.17,18.68,1.49
Northern Ireland,OWID_NIR,2021-02-11,401966.0,373414.0,28552.0,20072.0,14384.0,21.23,19.72,1.51
Northern Ireland,OWID_NIR,2021-02-12,416708.0,387771.0,28937.0,14742.0,14327.0,22.01,20.48,1.53
Northern Ireland,OWID_NIR,2021-02-13,420077.0,391101.0,28976.0,3369.0,13851.0,22.18,20.65,1.53
Northern Ireland,OWID_NIR,2021-02-14,426248.0,397243.0,29005.0,6171.0,13615.0,22.51,20.98,1.53
Northern Ireland,OWID_NIR,2021-02-15,438708.0,409507.0,29201.0,12460.0,13359.0,23.17,21.63,1.54
Northern Ireland,OWID_NIR,2021-02-16,447685.0,418209.0,29476.0,8977.0,12322.0,23.64,22.08,1.56
Northern Ireland,OWID_NIR,2021-02-17,457581.0,427569.0,30012.0,9896.0,10812.0,24.16,22.58,1.58
Northern Ireland,OWID_NIR,2021-02-18,466524.0,436143.0,30381.0,8943.0,9223.0,24.64,23.03,1.6
Northern Ireland,OWID_NIR,2021-02-19,473670.0,442917.0,30753.0,7146.0,8137.0,25.01,23.39,1.62
Northern Ireland,OWID_NIR,2021-02-20,476816.0,446009.0,30807.0,3146.0,8106.0,25.18,23.55,1.63
Northern Ireland,OWID_NIR,2021-02-21,488826.0,458030.0,30796.0,12010.0,8940.0,25.81,24.19,1.63
Northern Ireland,OWID_NIR,2021-02-22,499206.0,468129.0,31077.0,10380.0,8643.0,26.36,24.72,1.64
Northern Ireland,OWID_NIR,2021-02-23,509580.0,478235.0,31345.0,10374.0,8842.0,26.91,25.25,1.66
Northern Ireland,OWID_NIR,2021-02-24,523230.0,491593.0,31637.0,13650.0,9378.0,27.63,25.96,1.67
Northern Ireland,OWID_NIR,2021-02-25,537086.0,505188.0,31898.0,13856.0,10080.0,28.36,26.68,1.68
Northern Ireland,OWID_NIR,2021-02-26,548294.0,515678.0,32616.0,11208.0,10661.0,28.95,27.23,1.72
Northern Ireland,OWID_NIR,2021-02-27,553661.0,520996.0,32665.0,5367.0,10978.0,29.24,27.51,1.72
Northern Ireland,OWID_NIR,2021-02-28,558597.0,525400.0,33197.0,4936.0,9967.0,29.5,27.75,1.75
Northern Ireland,OWID_NIR,2021-03-01,572759.0,537389.0,35370.0,14162.0,10508.0,30.25,28.38,1.87
Northern Ireland,OWID_NIR,2021-03-02,582881.0,545019.0,37862.0,10122.0,10472.0,30.78,28.78,2.0
Northern Ireland,OWID_NIR,2021-03-03,596860.0,556721.0,40139.0,13979.0,10519.0,31.52,29.4,2.12
Northern Ireland,OWID_NIR,2021-03-04,609798.0,568011.0,41787.0,12938.0,10387.0,32.2,30.0,2.21
Northern Ireland,OWID_NIR,2021-03-05,619315.0,577219.0,42096.0,9517.0,10146.0,32.7,30.48,2.22
Northern Ireland,OWID_NIR,2021-03-06,625144.0,582914.0,42230.0,5829.0,10212.0,33.01,30.78,2.23
Northern Ireland,OWID_NIR,2021-03-07,631654.0,588803.0,42851.0,6510.0,10437.0,33.36,31.09,2.26
Northern Ireland,OWID_NIR,2021-03-08,641121.0,596527.0,44594.0,9467.0,9766.0,33.86,31.5,2.35
Northern Ireland,OWID_NIR,2021-03-09,648028.0,601101.0,46927.0,6907.0,9307.0,34.22,31.74,2.48
Northern Ireland,OWID_NIR,2021-03-10,655643.0,606695.0,48948.0,7615.0,8398.0,34.62,32.04,2.58
Northern Ireland,OWID_NIR,2021-03-11,664029.0,614629.0,49400.0,8386.0,7747.0,35.07,32.46,2.61
Northern Ireland,OWID_NIR,2021-03-12,671514.0,621462.0,50052.0,7485.0,7457.0,35.46,32.82,2.64
Northern Ireland,OWID_NIR,2021-03-13,677602.0,625195.0,52407.0,6088.0,7494.0,35.78,33.02,2.77
Northern Ireland,OWID_NIR,2021-03-14,684097.0,629461.0,54636.0,6495.0,7492.0,36.13,33.24,2.89
Northern Ireland,OWID_NIR,2021-03-15,692264.0,634019.0,58245.0,8167.0,7306.0,36.56,33.48,3.08
Northern Ireland,OWID_NIR,2021-03-16,704747.0,640801.0,63946.0,12483.0,8103.0,37.22,33.84,3.38
Northern Ireland,OWID_NIR,2021-03-17,713392.0,646190.0,67202.0,8645.0,8250.0,37.67,34.12,3.55
Northern Ireland,OWID_NIR,2021-03-18,726290.0,655581.0,70709.0,12898.0,8894.0,38.35,34.62,3.73
Northern Ireland,OWID_NIR,2021-03-19,738286.0,662973.0,75313.0,11996.0,9539.0,38.99,35.01,3.98
Norway,NOR,2021-01-17,51469.0,51464.0,5.0,353.0,4061.0,0.95,0.95,0.0
Norway,NOR,2021-01-18,53036.0,52748.0,288.0,1567.0,4234.0,0.98,0.97,0.01
Norway,NOR,2021-01-19,58395.0,57335.0,1060.0,5359.0,4391.0,1.08,1.06,0.02
Norway,NOR,2021-01-20,69148.0,67395.0,1753.0,10753.0,4531.0,1.28,1.24,0.03
Norway,NOR,2021-01-21,77745.0,75823.0,1922.0,8597.0,4549.0,1.43,1.4,0.04
Norway,NOR,2021-01-22,81068.0,79139.0,1929.0,3323.0,4385.0,1.5,1.46,0.04
Norway,NOR,2021-01-23,81427.0,79498.0,1929.0,359.0,4330.0,1.5,1.47,0.04
Norway,NOR,2021-01-24,81494.0,79565.0,1929.0,67.0,4289.0,1.5,1.47,0.04
Norway,NOR,2021-01-25,82074.0,80145.0,1929.0,580.0,4148.0,1.51,1.48,0.04
Norway,NOR,2021-01-26,86494.0,82423.0,4071.0,4420.0,4014.0,1.6,1.52,0.08
Norway,NOR,2021-01-27,105496.0,93832.0,11664.0,19002.0,5193.0,1.95,1.73,0.22
Norway,NOR,2021-01-28,122966.0,104731.0,18235.0,17470.0,6460.0,2.27,1.93,0.34
Norway,NOR,2021-01-29,128878.0,108537.0,20341.0,5912.0,6830.0,2.38,2.0,0.38
Norway,NOR,2021-01-30,129195.0,108682.0,20513.0,317.0,6824.0,2.38,2.0,0.38
Norway,NOR,2021-01-31,129343.0,108779.0,20564.0,148.0,6836.0,2.39,2.01,0.38
Norway,NOR,2021-02-01,129842.0,108977.0,20865.0,499.0,6824.0,2.4,2.01,0.38
Norway,NOR,2021-02-02,139340.0,115332.0,24008.0,9498.0,7549.0,2.57,2.13,0.44
Norway,NOR,2021-02-03,172787.0,140465.0,32322.0,33447.0,9613.0,3.19,2.59,0.6
Norway,NOR,2021-02-04,207391.0,166423.0,40968.0,34604.0,12061.0,3.83,3.07,0.76
Norway,NOR,2021-02-05,222874.0,177046.0,45828.0,15483.0,13428.0,4.11,3.27,0.85
Norway,NOR,2021-02-06,224417.0,177854.0,46563.0,1543.0,13603.0,4.14,3.28,0.86
Norway,NOR,2021-02-07,225033.0,178174.0,46859.0,616.0,13670.0,4.15,3.29,0.86
Norway,NOR,2021-02-08,226074.0,178293.0,47781.0,1041.0,13747.0,4.17,3.29,0.88
Norway,NOR,2021-02-09,234852.0,183833.0,51019.0,8778.0,13645.0,4.33,3.39,0.94
Norway,NOR,2021-02-10,266495.0,206812.0,59683.0,31643.0,13387.0,4.92,3.81,1.1
Norway,NOR,2021-02-11,295985.0,227741.0,68244.0,29490.0,12656.0,5.46,4.2,1.26
Norway,NOR,2021-02-12,307635.0,235781.0,71854.0,11650.0,12109.0,5.67,4.35,1.33
Norway,NOR,2021-02-13,308831.0,236672.0,72159.0,1196.0,12059.0,5.7,4.37,1.33
Norway,NOR,2021-02-14,308943.0,236782.0,72161.0,112.0,11987.0,5.7,4.37,1.33
Norway,NOR,2021-02-15,310496.0,237584.0,72912.0,1553.0,12060.0,5.73,4.38,1.34
Norway,NOR,2021-02-16,318672.0,243585.0,75087.0,8176.0,11974.0,5.88,4.49,1.39
Norway,NOR,2021-02-17,350639.0,265358.0,85281.0,31967.0,12021.0,6.47,4.89,1.57
Norway,NOR,2021-02-18,380298.0,284206.0,96092.0,29659.0,12045.0,7.01,5.24,1.77
Norway,NOR,2021-02-19,395818.0,294929.0,100889.0,15520.0,12598.0,7.3,5.44,1.86
Norway,NOR,2021-02-20,396484.0,295424.0,101060.0,666.0,12522.0,7.31,5.45,1.86
Norway,NOR,2021-02-21,396639.0,295482.0,101157.0,155.0,12528.0,7.32,5.45,1.87
Norway,NOR,2021-02-22,399347.0,298049.0,101298.0,2708.0,12693.0,7.37,5.5,1.87
Norway,NOR,2021-02-23,410259.0,303758.0,106501.0,10912.0,13084.0,7.57,5.6,1.96
Norway,NOR,2021-02-24,443374.0,314547.0,128827.0,33115.0,13248.0,8.18,5.8,2.38
Norway,NOR,2021-02-25,479446.0,325598.0,153848.0,36072.0,14164.0,8.84,6.01,2.84
Norway,NOR,2021-02-26,497662.0,333895.0,163767.0,18216.0,14549.0,9.18,6.16,3.02
Norway,NOR,2021-02-27,498301.0,334335.0,163966.0,639.0,14545.0,9.19,6.17,3.02
Norway,NOR,2021-02-28,498998.0,334873.0,164125.0,697.0,14623.0,9.2,6.18,3.03
Norway,NOR,2021-03-01,504954.0,340767.0,164187.0,5956.0,15087.0,9.31,6.29,3.03
Norway,NOR,2021-03-02,519248.0,351242.0,168006.0,14294.0,15570.0,9.58,6.48,3.1
Norway,NOR,2021-03-03,554676.0,368680.0,185996.0,35428.0,15900.0,10.23,6.8,3.43
Norway,NOR,2021-03-04,589191.0,384827.0,204364.0,34515.0,15678.0,10.87,7.1,3.77
Norway,NOR,2021-03-05,607507.0,396681.0,210826.0,18316.0,15692.0,11.21,7.32,3.89
Norway,NOR,2021-03-06,608299.0,396996.0,211303.0,792.0,15714.0,11.22,7.32,3.9
Norway,NOR,2021-03-07,608390.0,397086.0,211304.0,91.0,15627.0,11.22,7.32,3.9
Norway,NOR,2021-03-08,613299.0,401949.0,211350.0,4909.0,15478.0,11.31,7.41,3.9
Norway,NOR,2021-03-09,629764.0,414160.0,215604.0,16465.0,15788.0,11.62,7.64,3.98
Norway,NOR,2021-03-10,667576.0,434878.0,232698.0,37812.0,16129.0,12.31,8.02,4.29
Norway,NOR,2021-03-11,695768.0,446629.0,249139.0,28192.0,15225.0,12.83,8.24,4.6
Norway,NOR,2021-03-12,706238.0,448917.0,257321.0,10470.0,14104.0,13.03,8.28,4.75
Norway,NOR,2021-03-13,706563.0,448949.0,257614.0,325.0,14038.0,13.03,8.28,4.75
Norway,NOR,2021-03-14,706669.0,448952.0,257717.0,106.0,14040.0,13.04,8.28,4.75
Norway,NOR,2021-03-15,707189.0,449054.0,258135.0,520.0,13413.0,13.04,8.28,4.76
Norway,NOR,2021-03-16,713415.0,454675.0,258740.0,6226.0,11950.0,13.16,8.39,4.77
Norway,NOR,2021-03-17,737667.0,477442.0,260225.0,24252.0,10013.0,13.61,8.81,4.8
Norway,NOR,2021-03-18,758514.0,497011.0,261503.0,20847.0,8964.0,13.99,9.17,4.82
Oman,OMN,2021-01-17,25446.0,24773.0,673.0,673.0,1363.0,0.5,0.49,0.01
Oman,OMN,2021-01-18,26758.0,24773.0,1985.0,1312.0,1210.0,0.52,0.49,0.04
Oman,OMN,2021-01-19,28049.0,24773.0,3276.0,1291.0,1057.0,0.55,0.49,0.06
Oman,OMN,2021-01-20,29548.0,24773.0,4775.0,1499.0,971.0,0.58,0.49,0.09
Oman,OMN,2021-01-24,32765.0,24773.0,7992.0,2090.0,1046.0,0.64,0.49,0.16
Oman,OMN,2021-01-25,34606.0,24773.0,9833.0,1841.0,1121.0,0.68,0.49,0.19
Oman,OMN,2021-01-26,36206.0,24773.0,11433.0,1600.0,1165.0,0.71,0.49,0.22
Oman,OMN,2021-01-27,37045.0,24773.0,12272.0,839.0,1071.0,0.73,0.49,0.24
Oman,OMN,2021-02-09,41192.0,28920.0,12272.0,2046.0,442.0,0.81,0.57,0.24
Oman,OMN,2021-02-10,43233.0,30961.0,12272.0,2041.0,709.0,0.85,0.61,0.24
Oman,OMN,2021-02-11,45065.0,32793.0,12272.0,1832.0,946.0,0.88,0.64,0.24
Oman,OMN,2021-02-12,46829.0,34557.0,12272.0,1764.0,1173.0,0.92,0.68,0.24
Oman,OMN,2021-02-13,47198.0,34926.0,12272.0,369.0,1200.0,0.92,0.68,0.24
Oman,OMN,2021-02-14,48819.0,36547.0,12272.0,1621.0,1407.0,0.96,0.72,0.24
Oman,OMN,2021-02-15,50100.0,37828.0,12272.0,1281.0,1565.0,0.98,0.74,0.24
Oman,OMN,2021-02-16,56847.0,37828.0,19019.0,6747.0,2236.0,1.11,0.74,0.37
Oman,OMN,2021-02-17,58255.0,39236.0,19019.0,1408.0,2146.0,1.14,0.77,0.37
Oman,OMN,2021-02-18,59878.0,40859.0,19019.0,1623.0,2116.0,1.17,0.8,0.37
Oman,OMN,2021-02-19,61971.0,42952.0,19019.0,2093.0,2163.0,1.21,0.84,0.37
Oman,OMN,2021-02-20,62487.0,43468.0,19019.0,516.0,2184.0,1.22,0.85,0.37
Oman,OMN,2021-02-21,64538.0,45519.0,19019.0,2051.0,2246.0,1.26,0.89,0.37
Oman,OMN,2021-02-22,66103.0,47084.0,19019.0,1565.0,2286.0,1.29,0.92,0.37
Oman,OMN,2021-02-23,67660.0,48641.0,19019.0,1557.0,1545.0,1.32,0.95,0.37
Oman,OMN,2021-03-10,98168.0,79149.0,19019.0,3650.0,2166.0,1.92,1.55,0.37
Peru,PER,2021-03-02,324728.0,323261.0,1467.0,7451.0,10622.0,0.98,0.98,0.0
Peru,PER,2021-03-03,340288.0,328867.0,11421.0,15560.0,9717.0,1.03,1.0,0.03
Peru,PER,2021-03-04,367102.0,332365.0,34737.0,26814.0,11409.0,1.11,1.01,0.11
Peru,PER,2021-03-05,396487.0,336200.0,60287.0,29385.0,13554.0,1.2,1.02,0.18
Peru,PER,2021-03-06,410197.0,338205.0,71992.0,13710.0,14577.0,1.24,1.03,0.22
Peru,PER,2021-03-07,411819.0,338270.0,73549.0,1622.0,14667.0,1.25,1.03,0.22
Peru,PER,2021-03-08,432872.0,350507.0,82365.0,21053.0,16514.0,1.31,1.06,0.25
Peru,PER,2021-03-09,450883.0,363630.0,87253.0,18011.0,18022.0,1.37,1.1,0.26
Peru,PER,2021-03-10,464324.0,373108.0,91216.0,13441.0,17719.0,1.41,1.13,0.28
Peru,PER,2021-03-11,474153.0,378797.0,95356.0,9829.0,15293.0,1.44,1.15,0.29
Peru,PER,2021-03-12,492902.0,384866.0,108036.0,18749.0,13774.0,1.49,1.17,0.33
Peru,PER,2021-03-13,518041.0,389350.0,128691.0,25139.0,15406.0,1.57,1.18,0.39
Peru,PER,2021-03-14,520874.0,389834.0,131040.0,2833.0,15579.0,1.58,1.18,0.4
Peru,PER,2021-03-15,544787.0,395096.0,149691.0,23913.0,15988.0,1.65,1.2,0.45
Peru,PER,2021-03-16,567033.0,400743.0,166290.0,22246.0,16593.0,1.72,1.22,0.5
Peru,PER,2021-03-17,594331.0,414806.0,179525.0,27298.0,18572.0,1.8,1.26,0.54
Peru,PER,2021-03-18,623800.0,436187.0,187613.0,29469.0,21378.0,1.89,1.32,0.57
Poland,POL,2021-01-17,469466.0,468795.0,671.0,12163.0,38059.0,1.24,1.24,0.0
Poland,POL,2021-01-18,495164.0,491696.0,3468.0,25698.0,33904.0,1.31,1.3,0.01
Poland,POL,2021-01-19,541229.0,530055.0,11174.0,46065.0,33087.0,1.43,1.4,0.03
Poland,POL,2021-01-20,591785.0,566793.0,24992.0,50556.0,31796.0,1.56,1.5,0.07
Poland,POL,2021-01-21,644999.0,605313.0,39686.0,53214.0,33503.0,1.7,1.6,0.1
Poland,POL,2021-01-22,684277.0,638798.0,45479.0,39278.0,35331.0,1.81,1.69,0.12
Poland,POL,2021-01-23,701164.0,654184.0,46980.0,16887.0,34837.0,1.85,1.73,0.12
Poland,POL,2021-01-24,707474.0,659753.0,47721.0,6310.0,34001.0,1.87,1.74,0.13
Poland,POL,2021-01-25,776987.0,701222.0,75765.0,69513.0,40260.0,2.05,1.85,0.2
Poland,POL,2021-01-26,905457.0,782413.0,123044.0,128470.0,52033.0,2.39,2.07,0.33
Poland,POL,2021-01-27,1008253.0,858474.0,149779.0,102796.0,59495.0,2.66,2.27,0.4
Poland,POL,2021-01-28,1097036.0,917908.0,179128.0,88783.0,64577.0,2.9,2.43,0.47
Poland,POL,2021-01-29,1141081.0,945600.0,195481.0,44045.0,65258.0,3.02,2.5,0.52
Poland,POL,2021-01-30,1156931.0,958453.0,198478.0,15850.0,65110.0,3.06,2.53,0.52
Poland,POL,2021-01-31,1176904.0,976367.0,200537.0,19973.0,67061.0,3.11,2.58,0.53
Poland,POL,2021-02-01,1231716.0,998587.0,233129.0,54812.0,64961.0,3.25,2.64,0.62
Poland,POL,2021-02-02,1342435.0,1053245.0,289190.0,110719.0,62425.0,3.55,2.78,0.76
Poland,POL,2021-02-03,1461578.0,1117146.0,344432.0,119143.0,64761.0,3.86,2.95,0.91
Poland,POL,2021-02-04,1566604.0,1171229.0,395375.0,105026.0,67081.0,4.14,3.09,1.04
Poland,POL,2021-02-05,1617764.0,1193034.0,424730.0,51160.0,68098.0,4.27,3.15,1.12
Poland,POL,2021-02-06,1641158.0,1200793.0,440365.0,23394.0,69175.0,4.34,3.17,1.16
Poland,POL,2021-02-07,1656708.0,1206212.0,450496.0,15550.0,68543.0,4.38,3.19,1.19
Poland,POL,2021-02-12,2071009.0,1446102.0,624907.0,77270.0,64749.0,5.47,3.82,1.65
Poland,POL,2021-02-13,2107089.0,1466439.0,640650.0,36080.0,66562.0,5.57,3.87,1.69
Poland,POL,2021-02-14,2122245.0,1476274.0,645971.0,15156.0,66505.0,5.61,3.9,1.71
Poland,POL,2021-02-15,2159146.0,1500911.0,658235.0,36901.0,63419.0,5.7,3.97,1.74
